FECHA,VALOR UNIDAD
06/29/2018,12858.47974662
06/30/2018,12858.34592575
07/01/2018,12858.23610838
07/02/2018,12858.12611765
07/03/2018,12785.03097425
07/04/2018,12785.07135933
07/05/2018,12836.98346427
07/06/2018,12953.00467369
07/07/2018,12952.89237137
07/08/2018,12952.77913779
07/09/2018,13070.95894517
07/10/2018,13103.08724122
07/11/2018,12950.09697532
07/12/2018,13066.00387311
07/13/2018,13080.88978679
07/14/2018,13080.84457357
07/15/2018,13080.80066399
07/16/2018,13055.69180355
07/17/2018,13104.87102418
07/18/2018,13117.76477499
07/19/2018,13050.72931233
07/20/2018,13050.68114677
07/21/2018,13050.63816468
07/22/2018,13050.59859272
07/23/2018,13128.45072463
07/24/2018,13235.81824278
07/25/2018,13393.62926942
07/26/2018,13307.80664824
07/27/2018,13292.56002271
07/28/2018,13292.48907329
07/29/2018,13292.41830392
07/30/2018,13263.19199478
07/31/2018,13321.11599875
08/01/2018,13291.18276859
08/02/2018,13248.12620211
08/03/2018,13311.75436599
08/04/2018,13311.6399345
08/05/2018,13311.52644991
08/06/2018,13277.07924037
08/07/2018,13276.96700693
08/08/2018,13326.86284183
08/09/2018,13324.24693601
08/10/2018,13171.18863597
08/11/2018,13171.11152161
08/12/2018,13171.01882094
08/13/2018,13090.06231353
08/14/2018,13145.4908146
08/15/2018,12937.84631095
08/16/2018,13037.37461835
08/17/2018,13106.70549779
08/18/2018,13106.6135884
08/19/2018,13106.52257466
08/20/2018,13106.43409984
08/21/2018,13209.77000443
08/22/2018,13244.50835775
08/23/2018,13140.70409966
08/24/2018,13260.24768031
08/25/2018,13260.10574443
08/26/2018,13259.96235659
08/27/2018,13391.61783225
08/28/2018,13371.66645594
08/29/2018,13460.11543442
08/30/2018,13288.01605345
08/31/2018,13320.48719688
09/01/2018,13320.32654948
09/02/2018,13320.16621709
09/03/2018,13320.11249828
09/04/2018,13227.49720778
09/05/2018,13110.50571887
09/06/2018,13083.28294153
09/07/2018,13032.8288962
09/08/2018,13032.69412857
09/09/2018,13032.56010458
09/10/2018,12991.71192943
09/11/2018,13017.28299264
09/12/2018,13053.288572
09/13/2018,13160.47835904
09/14/2018,13155.00448013
09/15/2018,13154.92890559
09/16/2018,13154.85218891
09/17/2018,13125.10037981
09/18/2018,13217.25005426
09/19/2018,13285.91984663
09/20/2018,13405.86905788
09/21/2018,13414.47472347
09/22/2018,13414.34599418
09/23/2018,13414.21537502
09/24/2018,13335.22885758
09/25/2018,13356.50387125
09/26/2018,13344.19085337
09/27/2018,13349.12028797
09/28/2018,13296.58320387
09/29/2018,13296.27426207
09/30/2018,13295.94427076
10/01/2018,13329.7846196
10/02/2018,13301.42372971
10/03/2018,13307.31244791
10/04/2018,13157.15554481
10/05/2018,13074.0777637
10/06/2018,13073.95949757
10/07/2018,13073.84123763
10/08/2018,13046.80144039
10/09/2018,13040.08859386
10/10/2018,12729.79608189
10/11/2018,12544.48243779
10/12/2018,12692.07307615
10/13/2018,12691.92165577
10/14/2018,12691.77032325
10/15/2018,12691.620727
10/16/2018,12859.91120084
10/17/2018,12827.39983199
10/18/2018,12652.14668207
10/19/2018,12677.27546943
10/20/2018,12677.12407796
10/21/2018,12676.97341373
10/22/2018,12640.46479438
10/23/2018,12545.09463644
10/24/2018,12222.85685221
10/25/2018,12375.5275784
10/26/2018,12223.48517724
10/27/2018,12223.3072949
10/28/2018,12223.13234335
10/29/2018,12170.10787809
10/30/2018,12314.70106409
10/31/2018,12411.27713315
11/01/2018,12624.81453439
11/02/2018,12609.71827697
11/03/2018,12609.49032223
11/04/2018,12609.26403589
11/05/2018,12609.03745303
11/06/2018,12677.97593481
11/07/2018,12910.24300875
11/08/2018,12801.3859528
11/09/2018,12741.27001887
11/10/2018,12741.08539628
11/11/2018,12740.90231916
11/12/2018,12740.72177714
11/13/2018,12547.14765366
11/14/2018,12504.2140935
11/15/2018,12615.60107172
11/16/2018,12673.39613171
11/17/2018,12673.23432969
11/18/2018,12673.07766853
11/19/2018,12512.2927281
11/20/2018,12276.42281476
11/21/2018,12367.1778311
11/22/2018,12367.81767596
11/23/2018,12277.27032901
11/24/2018,12277.09629643
11/25/2018,12276.92638642
11/26/2018,12398.18000662
11/27/2018,12419.40806285
11/28/2018,12676.31322535
11/29/2018,12667.07983409
11/30/2018,12693.63387715
12/01/2018,12693.44887713
12/02/2018,12693.26893562
12/03/2018,12828.78683016
12/04/2018,12544.05710273
12/05/2018,12552.93716983
12/06/2018,12494.06418235
12/07/2018,12294.11628391
12/08/2018,12293.93197084
12/09/2018,12293.74545174
12/10/2018,12274.56204385
12/11/2018,12303.85883779
12/12/2018,12390.64581201
12/13/2018,12382.83462961
12/14/2018,12194.79840148
12/15/2018,12194.65967097
12/16/2018,12194.52386057
12/17/2018,12036.52554671
